StudentID,FirstName,LastName,Department,GPA,Attendance
71926,John,Davis,Biology,1.59,50
71927,David,Smith,Computer Science,1.61,54
71928,John,Miller,Engineering,2.79,71
71929,David,Jones,Engineering,2.85,60
71930,John,Brown,Engineering,3,86
71931,Jane,Smith,Biology,2.77,66
71932,David,Johnson,Computer Science,1.44,52
71933,Sarah,Brown,Computer Science,0.36,68
71934,Michael,Brown,Engineering,0.21,55
71935,Emily,Wilson,Physics,1.07,87
71936,Emily,Williams,Engineering,0.56,54
71937,Laura,Johnson,Biology,2.66,77
71938,Jane,Brown,Physics,0.14,67
71939,Michael,Jones,Engineering,3.73,85
71940,Emily,Wilson,Engineering,0.89,56
71941,Michael,Davis,Biology,2.41,59
71942,Michael,Miller,Computer Science,3.78,95
71943,Emily,Jones,Biology,2.83,56
71944,David,Johnson,Physics,0.53,70
71945,Alex,Smith,Biology,0.31,77
71946,Emily,Jones,Engineering,2.92,90
71947,Michael,Smith,Engineering,3.72,73
71948,Alex,Jones,Physics,1.85,71
71949,John,Wilson,Mathematics,1.58,76
71950,John,Brown,Engineering,0.46,58
71951,Michael,Davis,Computer Science,3.61,51
71952,Jane,Brown,Mathematics,3.96,78
71953,David,Williams,Mathematics,0.88,61
71954,Emily,Brown,Physics,3.79,59
71955,John,Johnson,Physics,1.05,74
71956,Sarah,Johnson,Biology,1.9,50
71957,Sarah,Williams,Mathematics,0.67,76
71958,Sarah,Johnson,Biology,2.17,50
71959,David,Jones,Mathematics,1.66,92
71960,Michael,Johnson,Biology,0.73,52
71961,Sarah,Johnson,Biology,1.28,55
71962,Sarah,Miller,Biology,1.95,66
71963,Emily,Brown,Engineering,0.28,62
71964,John,Williams,Physics,2.47,68
71965,Jane,Williams,Biology,0.91,89
71966,Alex,Davis,Engineering,2.19,84
71967,David,Jones,Mathematics,0.77,93
71968,John,Brown,Computer Science,3.19,100
71969,John,Wilson,Engineering,2.04,52
71970,Michael,Smith,Mathematics,2.65,51
71971,Sarah,Davis,Biology,2.16,95
71972,Jane,Miller,Physics,2.35,54
71973,Emily,Miller,Computer Science,3.17,77
71974,John,Wilson,Physics,3.9,89
71975,Sarah,Johnson,Computer Science,0.35,66
71976,John,Williams,Mathematics,3.43,87
71977,Emily,Wilson,Biology,2.5,56
71978,Jane,Smith,Computer Science,1.18,56
71979,Jane,Brown,Computer Science,2.37,87
71980,David,Davis,Mathematics,0.2,51
71981,Michael,Davis,Mathematics,0.16,72
71982,David,Williams,Computer Science,0.24,97
71983,John,Johnson,Mathematics,0.76,73
71984,Laura,Smith,Biology,1.86,63
71985,Laura,Johnson,Mathematics,3.53,87
71986,Emily,Davis,Physics,0.74,56
71987,John,Brown,Physics,3.19,51
71988,Jane,Williams,Engineering,0.29,100
71989,Michael,Brown,Physics,3.06,97
71990,David,Miller,Mathematics,3.73,80
71991,David,Johnson,Biology,0.4,86
71992,Michael,Davis,Mathematics,2.65,80
71993,David,Brown,Biology,1.52,91
71994,Emily,Brown,Engineering,2.34,99
71995,John,Davis,Engineering,2.09,55
71996,Michael,Johnson,Physics,1.62,53
71997,Michael,Wilson,Engineering,2.35,85
71998,Emily,Brown,Computer Science,3.72,92
71999,David,Davis,Physics,2.73,61
72000,Sarah,Jones,Biology,3.75,76
72001,Jane,Miller,Biology,1.14,77
72002,Emily,Williams,Computer Science,0.12,95
72003,Sarah,Davis,Engineering,1.61,89
72004,Emily,Smith,Engineering,1.25,85
72005,David,Wilson,Engineering,1.77,74
72006,Laura,Wilson,Computer Science,0.42,74
72007,Michael,Williams,Biology,1.55,84
72008,Michael,Jones,Engineering,0.51,69
72009,Emily,Brown,Mathematics,3.28,58
72010,Michael,Williams,Engineering,3.45,62
72011,Michael,Johnson,Engineering,1.13,84
72012,David,Wilson,Engineering,2.58,70
72013,Jane,Smith,Computer Science,2.86,59
72014,Michael,Wilson,Computer Science,2.33,87
72015,Michael,Williams,Computer Science,2.32,60
72016,Laura,Miller,Physics,2.87,85
72017,David,Jones,Engineering,0.51,84
72018,Jane,Brown,Biology,3.89,66
72019,Jane,Wilson,Biology,0.26,84
72020,Sarah,Wilson,Mathematics,2.27,69
72021,Jane,Smith,Engineering,2.69,63
72022,Alex,Williams,Computer Science,3.36,70
72023,David,Miller,Mathematics,3.34,84
72024,Emily,Brown,Engineering,1.45,97
72025,Emily,Miller,Mathematics,3.16,88
72026,Sarah,Williams,Mathematics,1.61,85
72027,David,Davis,Biology,3.29,77
72028,Jane,Williams,Biology,1.95,93
72029,Sarah,Williams,Biology,0.43,65
72030,John,Davis,Mathematics,3.58,87
72031,Alex,Wilson,Computer Science,3.67,99
72032,Laura,Brown,Biology,2.92,66
72033,Alex,Smith,Physics,1.82,76
72034,Laura,Wilson,Mathematics,2.63,96
72035,Sarah,Johnson,Mathematics,2.48,98
72036,Alex,Davis,Biology,0.49,61
72037,David,Wilson,Physics,0.1,81
72038,Emily,Davis,Computer Science,1.7,77
72039,Alex,Wilson,Biology,1.81,54
72040,Michael,Wilson,Computer Science,2.05,74
72041,Jane,Williams,Physics,1.82,63
72042,Jane,Smith,Computer Science,3.52,80
72043,Michael,Jones,Physics,1.63,75
72044,Michael,Johnson,Engineering,3.5,71
72045,David,Williams,Physics,1.51,93
72046,Jane,Miller,Mathematics,1.88,96
72047,Michael,Smith,Mathematics,2.51,85
72048,Alex,Williams,Mathematics,2.34,86
72049,John,Smith,Computer Science,2.51,83
72050,John,Smith,Engineering,3.11,70
72051,Laura,Brown,Computer Science,0.21,67
72052,Laura,Miller,Computer Science,3.57,92
72053,Emily,Miller,Mathematics,2.8,64
72054,David,Williams,Computer Science,1.9,51
72055,John,Jones,Engineering,3.49,96
72056,John,Williams,Mathematics,0.58,93
72057,Alex,Williams,Engineering,2.62,81
72058,Alex,Williams,Physics,3.15,95
72059,Jane,Wilson,Biology,1.23,96
72060,John,Jones,Physics,2.73,77
72061,Emily,Brown,Mathematics,0.55,85
72062,David,Smith,Biology,3.48,69
72063,Sarah,Williams,Physics,2.45,87
72064,Laura,Davis,Computer Science,1.34,98
72065,Michael,Johnson,Mathematics,3.77,75
72066,Jane,Brown,Biology,3.64,78
72067,Sarah,Wilson,Physics,3.74,62
72068,Laura,Smith,Engineering,3.96,55
72069,Michael,Johnson,Biology,2.92,77
72070,Alex,Wilson,Biology,0.93,57
72071,Jane,Wilson,Mathematics,0.62,84
72072,John,Davis,Physics,1.56,98
72073,Jane,Miller,Physics,2.52,71
72074,Emily,Johnson,Computer Science,3.73,52
72075,Laura,Jones,Engineering,1.62,82
72076,Michael,Brown,Engineering,1.08,89
72077,David,Smith,Engineering,0.08,75
72078,Michael,Miller,Mathematics,0.26,51
72079,Sarah,Williams,Computer Science,2.59,77
72080,John,Williams,Computer Science,3.08,100
72081,Sarah,Williams,Biology,0.73,74
72082,Sarah,Jones,Computer Science,2.78,51
72083,Jane,Smith,Mathematics,3.66,83
72084,John,Johnson,Computer Science,0.61,81
72085,David,Johnson,Mathematics,0.87,86
72086,Michael,Wilson,Physics,3.42,52
72087,Emily,Jones,Engineering,3.45,63
72088,Jane,Brown,Engineering,2.54,88
72089,Michael,Wilson,Physics,0.98,86
72090,Jane,Smith,Biology,3.65,89
72091,Sarah,Miller,Engineering,1.45,69
72092,Jane,Jones,Biology,3.78,72
72093,Sarah,Wilson,Physics,1.53,88
72094,David,Davis,Computer Science,3.95,86
72095,John,Wilson,Computer Science,1.9,59
72096,David,Brown,Biology,2.53,69
72097,John,Jones,Mathematics,2.76,97
72098,Emily,Miller,Physics,3.52,65
72099,Michael,Davis,Mathematics,3.87,60
72100,Sarah,Johnson,Mathematics,0.68,77
72101,David,Brown,Computer Science,3.21,57
72102,Emily,Brown,Physics,2.68,65
72103,Sarah,Williams,Mathematics,1.67,87
72104,David,Jones,Biology,0.3,97
72105,Michael,Miller,Computer Science,1.49,96
72106,Sarah,Johnson,Biology,3.97,62
72107,Laura,Brown,Engineering,3.95,55
72108,Alex,Jones,Computer Science,2.31,60
72109,John,Miller,Computer Science,3.6,83
72110,John,Miller,Physics,1.3,98
72111,Sarah,Davis,Mathematics,2.36,71
72112,Jane,Brown,Biology,1.91,91
72113,Laura,Jones,Physics,0.26,83
72114,Emily,Brown,Engineering,3.22,80
72115,Alex,Wilson,Biology,3.22,71
72116,David,Jones,Computer Science,2.16,54
72117,Sarah,Smith,Physics,3.26,91
72118,Sarah,Brown,Mathematics,2.77,76
72119,Sarah,Brown,Biology,1.02,87
72120,David,Brown,Engineering,0.73,94
72121,Sarah,Davis,Physics,3.94,86
72122,Alex,Johnson,Mathematics,3.34,92
72123,Laura,Jones,Computer Science,3.98,63
72124,John,Miller,Computer Science,0.66,83
72125,Sarah,Wilson,Computer Science,1.33,54
72126,John,Wilson,Engineering,1.53,70
72127,Michael,Davis,Engineering,3.03,75
72128,Michael,Smith,Physics,1.67,53
72129,David,Brown,Engineering,2.43,60
72130,Alex,Miller,Computer Science,0.35,89
72131,Michael,Brown,Physics,2.98,73
72132,Jane,Brown,Mathematics,0.51,51
72133,John,Johnson,Mathematics,3.47,60
72134,Sarah,Brown,Physics,1.1,75
72135,John,Johnson,Physics,0.54,91
72136,Alex,Johnson,Physics,1.43,100
72137,Alex,Brown,Physics,2.78,79
72138,Jane,Wilson,Biology,1.32,94
72139,Sarah,Jones,Physics,0.49,64
72140,Sarah,Brown,Engineering,1.32,61
72141,Sarah,Johnson,Physics,1.38,86
72142,Alex,Brown,Computer Science,0.92,95
72143,Jane,Smith,Engineering,0.41,95
72144,Laura,Miller,Physics,1.59,88
72145,John,Wilson,Engineering,2.33,90
72146,Alex,Davis,Mathematics,2.19,66
72147,Alex,Johnson,Mathematics,1.02,82
72148,Alex,Brown,Physics,2.89,59
72149,John,Smith,Computer Science,1.49,91
72150,Alex,Smith,Computer Science,2.16,51
72151,Jane,Smith,Biology,2.42,87
72152,Emily,Jones,Mathematics,1.35,54
72153,Jane,Brown,Physics,2,84
72154,Michael,Smith,Engineering,2.65,98
72155,David,Wilson,Biology,0.23,93
72156,David,Smith,Biology,3.57,77
72157,David,Davis,Computer Science,0.27,67
72158,David,Brown,Biology,4,61
72159,Jane,Wilson,Physics,1.85,98
72160,Jane,Williams,Computer Science,1.53,78
72161,Michael,Jones,Physics,2.45,62
72162,Laura,Johnson,Physics,2.04,72
72163,Michael,Brown,Mathematics,0.17,80
72164,Alex,Williams,Mathematics,1.77,82
72165,David,Johnson,Mathematics,1.01,75
72166,David,Smith,Computer Science,0.77,74
72167,Laura,Jones,Biology,0.97,66
72168,Emily,Miller,Biology,2.98,94
72169,Alex,Brown,Mathematics,1.91,69
72170,Sarah,Smith,Mathematics,2.07,90
72171,John,Smith,Computer Science,3.92,62
72172,Emily,Miller,Physics,1.9,98
72173,Laura,Brown,Physics,3.28,52
72174,John,Davis,Computer Science,1.31,86
72175,John,Davis,Biology,2.78,66
72176,Jane,Williams,Physics,0.09,94
72177,Emily,Davis,Physics,3.13,89
72178,Jane,Wilson,Computer Science,3.64,78
72179,Alex,Johnson,Physics,0.1,85
72180,Jane,Brown,Engineering,3.07,63
72181,David,Smith,Engineering,2.26,77
72182,David,Miller,Computer Science,3.22,69
72183,Sarah,Davis,Computer Science,0.85,99
72184,Laura,Williams,Mathematics,0.14,97
72185,John,Johnson,Biology,1.29,85
72186,Jane,Johnson,Mathematics,2,57
72187,Alex,Miller,Engineering,0.97,90
72188,Sarah,Brown,Biology,1.38,78
72189,Laura,Jones,Engineering,1.84,99
72190,Laura,Davis,Mathematics,2.46,66
72191,Emily,Wilson,Engineering,1.72,50
72192,Jane,Williams,Computer Science,1.56,71
72193,David,Johnson,Engineering,0.2,74
72194,Emily,Wilson,Physics,3.53,58
72195,Alex,Wilson,Computer Science,2.82,56
72196,Alex,Brown,Biology,1.31,90
72197,David,Wilson,Computer Science,3.73,64
72198,Jane,Williams,Physics,3.46,54
72199,Sarah,Johnson,Engineering,2.63,89
72200,David,Williams,Computer Science,3.16,92
72201,Jane,Miller,Engineering,0.58,100
72202,Sarah,Davis,Physics,3.32,57
72203,Alex,Jones,Biology,3.41,89
72204,David,Davis,Computer Science,1.19,84
72205,Laura,Wilson,Mathematics,1.11,68
72206,Sarah,Miller,Biology,0.28,52
72207,Alex,Jones,Computer Science,3.34,60
72208,Emily,Brown,Computer Science,3.64,78
72209,Sarah,Miller,Computer Science,1.04,87
72210,Jane,Davis,Biology,0.6,80
72211,Sarah,Smith,Biology,0.35,86
72212,Laura,Williams,Mathematics,3.54,100
72213,Michael,Johnson,Engineering,1.99,72
72214,Alex,Davis,Physics,3.1,85
72215,Emily,Williams,Engineering,2.61,57
72216,Laura,Smith,Engineering,0.86,71
72217,John,Miller,Biology,3.53,94
72218,John,Smith,Engineering,0.24,65
72219,Laura,Williams,Mathematics,1.15,73
72220,Michael,Jones,Computer Science,3.42,73
72221,Emily,Davis,Physics,2.28,96
72222,Emily,Williams,Engineering,3.48,85
72223,David,Davis,Biology,0.67,96
72224,Laura,Williams,Engineering,2.88,66
72225,Alex,Brown,Biology,3.27,94
72226,Sarah,Smith,Engineering,2.73,78
72227,Jane,Williams,Physics,0.96,84
72228,Sarah,Williams,Engineering,3.55,75
72229,Sarah,Miller,Engineering,3.16,83
72230,Emily,Williams,Physics,2.11,61
72231,John,Wilson,Physics,1.25,74
72232,Sarah,Brown,Engineering,1.84,58
72233,David,Wilson,Physics,3.73,73
72234,David,Williams,Physics,1.41,84
72235,Emily,Smith,Mathematics,0.79,81
72236,Laura,Williams,Computer Science,2.47,100
72237,Alex,Davis,Engineering,3.4,64
72238,David,Johnson,Engineering,2.32,90
72239,Laura,Williams,Engineering,2.89,50
72240,Emily,Miller,Computer Science,2.17,58
72241,Jane,Johnson,Engineering,0.66,85
72242,Sarah,Miller,Engineering,3.97,97
72243,John,Jones,Physics,3.19,79
72244,Laura,Williams,Biology,1.53,52
72245,Michael,Williams,Physics,1.4,83
72246,Laura,Miller,Engineering,1.07,98
72247,David,Jones,Physics,1.28,73
72248,Michael,Brown,Engineering,3.47,99
72249,David,Davis,Mathematics,1.15,52
72250,Alex,Miller,Physics,0.4,67
72251,David,Miller,Physics,1.49,100
72252,John,Johnson,Physics,3.38,96
72253,Sarah,Johnson,Mathematics,1.15,78
72254,Emily,Davis,Biology,1.87,75
72255,Sarah,Williams,Engineering,1.81,52
72256,Sarah,Johnson,Physics,0.19,55
72257,Alex,Miller,Computer Science,3.58,61
72258,Laura,Jones,Engineering,2.81,62
72259,Michael,Johnson,Mathematics,2.59,74
72260,Laura,Wilson,Mathematics,1.07,98
72261,John,Brown,Computer Science,3.29,78
72262,Alex,Jones,Physics,2.42,72
72263,Jane,Smith,Mathematics,1.02,51
72264,John,Williams,Mathematics,2.19,99
72265,Laura,Williams,Biology,2.67,68
72266,Jane,Johnson,Computer Science,0.72,84
72267,Laura,Miller,Engineering,0.77,89
72268,Laura,Jones,Engineering,2.2,77
72269,Emily,Brown,Biology,1.19,93
72270,Jane,Jones,Computer Science,0.2,94
72271,David,Williams,Biology,0.01,65
72272,David,Johnson,Biology,0.88,65
72273,Sarah,Williams,Biology,3.74,55
72274,Jane,Smith,Engineering,1.56,85
72275,John,Johnson,Biology,0.24,86
72276,Jane,Miller,Physics,1.51,58
72277,Emily,Johnson,Biology,2.1,89
72278,Emily,Smith,Computer Science,2.25,90
72279,Sarah,Smith,Physics,3.38,58
72280,David,Jones,Mathematics,0.7,71
72281,Jane,Davis,Computer Science,3.1,65
72282,Jane,Smith,Physics,0.18,52
72283,Jane,Davis,Engineering,0.82,65
72284,Alex,Miller,Biology,0.53,74
72285,Jane,Smith,Physics,2.03,67
72286,Jane,Williams,Mathematics,0.65,65
72287,Jane,Jones,Computer Science,2.48,80
72288,Laura,Miller,Mathematics,0.18,84
72289,Sarah,Williams,Mathematics,3.83,63
72290,David,Miller,Physics,3.29,71
72291,Laura,Jones,Engineering,3.29,64
72292,John,Jones,Computer Science,1.49,61
72293,Sarah,Williams,Mathematics,3.69,51
72294,Michael,Wilson,Engineering,0.24,61
72295,Michael,Smith,Mathematics,1.69,82
72296,Sarah,Jones,Mathematics,1.7,60
72297,Michael,Wilson,Mathematics,0.98,61
72298,Michael,Williams,Engineering,3.87,53
72299,John,Brown,Mathematics,0.86,61
72300,David,Miller,Biology,0.74,90
72301,Sarah,Jones,Engineering,2.06,76
72302,Alex,Johnson,Engineering,0.06,62
72303,Jane,Davis,Physics,0.34,63
72304,Laura,Davis,Physics,1.97,73
72305,Laura,Miller,Physics,0.14,91
72306,Laura,Smith,Biology,1.27,84
72307,Laura,Williams,Mathematics,3.58,85
72308,Sarah,Wilson,Physics,0.84,53
72309,Laura,Wilson,Mathematics,1.28,62
72310,Michael,Brown,Biology,1.43,94
72311,Michael,Johnson,Computer Science,1.22,54
72312,Laura,Jones,Physics,3.99,52
72313,David,Johnson,Physics,2,85
72314,Michael,Jones,Physics,1.18,97
72315,Laura,Davis,Engineering,2.7,69
72316,Michael,Johnson,Engineering,1.79,71
72317,Sarah,Jones,Engineering,0.29,88
72318,Alex,Davis,Physics,0.41,92
72319,Alex,Miller,Biology,0.7,74
72320,Sarah,Jones,Biology,0.75,95
72321,John,Brown,Biology,1.34,86
72322,John,Miller,Engineering,1.6,64
72323,Sarah,Williams,Mathematics,2.06,62
72324,Emily,Davis,Biology,2.45,71
72325,Michael,Wilson,Physics,2.79,92
72326,Emily,Wilson,Mathematics,2.81,78
72327,Alex,Davis,Engineering,0.1,97
72328,Jane,Brown,Physics,0.49,65
72329,David,Brown,Computer Science,3.96,92
72330,Sarah,Davis,Computer Science,1.39,53
72331,Michael,Johnson,Mathematics,2.43,91
72332,Emily,Smith,Physics,3.89,54
72333,Jane,Johnson,Mathematics,3.37,89
72334,Jane,Wilson,Physics,0.36,70
72335,Sarah,Brown,Physics,2.09,64
72336,Laura,Brown,Mathematics,2.03,88
72337,Jane,Wilson,Biology,1.15,93
72338,Michael,Davis,Physics,1.15,51
72339,Laura,Williams,Physics,1.83,94
72340,Alex,Wilson,Biology,2.28,68
72341,David,Davis,Mathematics,0.22,57
72342,Michael,Smith,Biology,0.72,50
72343,Laura,Johnson,Computer Science,0.53,59
72344,Michael,Brown,Biology,3.94,65
72345,Sarah,Jones,Engineering,2.39,91
72346,Alex,Jones,Engineering,2.12,54
72347,Michael,Brown,Computer Science,3.23,78
72348,John,Smith,Computer Science,0.16,72
72349,Sarah,Brown,Mathematics,2.02,90
72350,Michael,Johnson,Mathematics,1.67,64
72351,Michael,Jones,Computer Science,0.66,93
72352,David,Brown,Engineering,0.22,74
72353,Alex,Smith,Mathematics,3.49,60
72354,Jane,Wilson,Biology,3.24,89
72355,Michael,Williams,Physics,2.12,70
72356,David,Jones,Mathematics,2.4,91
72357,Jane,Davis,Biology,1.29,70
72358,Laura,Smith,Engineering,2.59,66
72359,John,Jones,Computer Science,1.11,82
72360,David,Smith,Computer Science,2.82,90
72361,Alex,Jones,Biology,2.27,100
72362,John,Smith,Physics,3.73,85
72363,Sarah,Johnson,Biology,1.7,67
72364,Jane,Miller,Physics,3.31,56
72365,Laura,Davis,Computer Science,3.63,74
72366,David,Brown,Biology,0.3,81
72367,Alex,Smith,Biology,2.15,51
72368,Laura,Jones,Physics,1.22,95
72369,Sarah,Johnson,Computer Science,0.36,64
72370,Sarah,Smith,Engineering,1.84,98
72371,Michael,Jones,Physics,1.15,90
72372,Emily,Smith,Engineering,0.82,50
72373,Laura,Johnson,Mathematics,1.46,54
72374,John,Miller,Biology,2.76,89
72375,David,Wilson,Biology,2.51,78
72376,Laura,Williams,Computer Science,2.33,83
72377,David,Miller,Mathematics,2.71,77
72378,Jane,Jones,Physics,0.13,79
72379,Sarah,Davis,Physics,2.83,87
72380,Emily,Davis,Engineering,3.87,85
72381,David,Jones,Engineering,3.36,63
72382,Michael,Smith,Biology,1.53,96
72383,Emily,Johnson,Biology,1.03,69
72384,David,Jones,Computer Science,2.29,60
72385,Jane,Johnson,Engineering,2.43,58
72386,Jane,Williams,Physics,2.86,63
72387,Michael,Wilson,Computer Science,2.03,72
72388,Jane,Davis,Computer Science,2.58,72
72389,John,Miller,Biology,3.38,94
72390,Sarah,Smith,Biology,3.73,64
72391,John,Smith,Physics,0.04,100
72392,Laura,Williams,Biology,2.53,64
72393,David,Davis,Computer Science,3.08,89
72394,Jane,Brown,Engineering,1.3,66
72395,Jane,Johnson,Biology,0.26,61
72396,Emily,Smith,Computer Science,2.48,92
72397,Laura,Wilson,Biology,0.07,95
72398,David,Johnson,Physics,1.37,81
72399,Michael,Williams,Computer Science,2.59,94
72400,Sarah,Johnson,Biology,3.16,98
72401,Michael,Wilson,Mathematics,2.12,54
72402,John,Miller,Engineering,1.08,77
72403,Jane,Williams,Physics,1.23,88
72404,Jane,Davis,Computer Science,2.38,63
72405,Laura,Williams,Physics,3.14,60
72406,John,Williams,Engineering,3.45,81
72407,David,Johnson,Mathematics,3.54,53
72408,David,Davis,Engineering,0.06,51
72409,Alex,Williams,Computer Science,0.14,79
72410,Emily,Miller,Mathematics,1.3,72
72411,David,Jones,Engineering,1.63,89
72412,Michael,Brown,Biology,2.83,90
72413,Michael,Smith,Biology,0.21,99
72414,Sarah,Miller,Engineering,1.06,98
72415,Sarah,Smith,Mathematics,1.46,79
72416,Emily,Jones,Computer Science,3.74,79
72417,Laura,Johnson,Computer Science,0.89,89
72418,Alex,Smith,Computer Science,3.34,59
72419,David,Smith,Computer Science,3.93,62
72420,David,Brown,Biology,0.92,100
72421,Sarah,Jones,Computer Science,2.5,87
72422,Laura,Wilson,Engineering,3.5,83
72423,Emily,Johnson,Computer Science,1.87,63
72424,Michael,Brown,Computer Science,0.84,51
72425,Michael,Miller,Computer Science,1.39,72
72426,Emily,Smith,Mathematics,0.35,60
72427,Jane,Jones,Computer Science,2.37,77
72428,Michael,Williams,Engineering,1.17,81
72429,Michael,Davis,Computer Science,2.33,78
72430,Michael,Wilson,Physics,0.14,50
72431,Michael,Johnson,Computer Science,0.35,100
72432,Emily,Williams,Computer Science,2.15,76
72433,Alex,Miller,Engineering,0.3,70
72434,Alex,Miller,Biology,1.41,81
72435,John,Wilson,Computer Science,2.59,66
72436,John,Smith,Computer Science,0.85,52
72437,Michael,Johnson,Biology,2.66,59
72438,Emily,Brown,Physics,0.93,96
72439,Jane,Williams,Biology,0.51,72
72440,Jane,Davis,Computer Science,0.24,59
72441,John,Jones,Mathematics,2.42,76
72442,David,Williams,Mathematics,1.64,79
72443,David,Johnson,Biology,2.51,93
72444,John,Johnson,Computer Science,0.01,65
72445,Sarah,Williams,Mathematics,1.42,53
72446,David,Jones,Biology,0.67,97
72447,Alex,Johnson,Engineering,2.5,75
72448,Sarah,Wilson,Computer Science,1.16,100
72449,Emily,Brown,Biology,2.48,86
72450,Michael,Smith,Physics,1.54,51
72451,John,Miller,Biology,2.87,58
72452,Jane,Jones,Mathematics,0.1,87
72453,Alex,Wilson,Mathematics,2.01,94
72454,Sarah,Smith,Engineering,3.1,57
72455,Alex,Wilson,Engineering,0.14,56
72456,Emily,Wilson,Computer Science,2.39,93
72457,David,Davis,Computer Science,3.45,68
72458,John,Smith,Biology,0.33,74
72459,Alex,Jones,Engineering,2.6,66
72460,Emily,Jones,Engineering,1.05,72
72461,John,Miller,Mathematics,2.89,95
72462,Jane,Miller,Biology,4,73
72463,Laura,Smith,Computer Science,1.95,74
72464,Alex,Davis,Biology,0.76,59
72465,Alex,Smith,Mathematics,3.75,79
72466,Jane,Davis,Mathematics,3.33,68
72467,David,Davis,Computer Science,3.1,97
72468,Alex,Wilson,Mathematics,1.63,74
72469,Alex,Davis,Computer Science,1.28,82
72470,Michael,Williams,Engineering,1.84,75
72471,John,Johnson,Biology,3.9,51
72472,Emily,Smith,Engineering,3.18,87
72473,Laura,Johnson,Computer Science,1.8,58
72474,David,Smith,Engineering,1.24,59
72475,Jane,Miller,Engineering,1.79,90
72476,Laura,Smith,Physics,1.41,72
72477,John,Wilson,Physics,2.49,61
72478,Alex,Brown,Engineering,4,56
72479,David,Wilson,Physics,1.37,98
72480,Sarah,Davis,Physics,1.1,80
72481,Michael,Smith,Engineering,1.75,65
72482,Alex,Smith,Physics,1.56,50
72483,Sarah,Miller,Biology,0.27,75
72484,Alex,Jones,Physics,0.33,61
72485,David,Brown,Mathematics,1.24,77
72486,Alex,Davis,Computer Science,1.66,72
72487,Jane,Brown,Mathematics,3.67,99
72488,David,Smith,Biology,1.19,71
72489,Jane,Brown,Biology,3.9,99
72490,John,Jones,Physics,0.75,76
72491,Emily,Brown,Engineering,2.28,51
72492,David,Brown,Mathematics,1.92,53
72493,Sarah,Jones,Biology,3.91,82
72494,Emily,Williams,Physics,2.95,51
72495,Alex,Brown,Biology,1.05,94
72496,Emily,Johnson,Mathematics,3.41,50
72497,Sarah,Brown,Biology,2.34,70
72498,David,Brown,Biology,2.57,54
72499,Laura,Williams,Computer Science,2.3,97
72500,David,Davis,Biology,0.29,58
72501,Jane,Wilson,Mathematics,3.62,85
72502,Laura,Brown,Mathematics,2.61,60
72503,Emily,Johnson,Physics,0.21,68
72504,Emily,Miller,Engineering,1.83,98
72505,Michael,Williams,Computer Science,2.7,95
72506,Jane,Wilson,Mathematics,3.5,55
72507,Michael,Johnson,Engineering,3.56,80
72508,Alex,Williams,Computer Science,0.73,63
72509,Laura,Davis,Computer Science,0.21,73
72510,Alex,Jones,Biology,2.01,73
72511,David,Brown,Computer Science,3.62,100
72512,Laura,Smith,Physics,2.92,75
72513,Laura,Jones,Biology,1.58,65
72514,David,Jones,Physics,1.91,96
72515,Emily,Davis,Mathematics,2.74,69
72516,Jane,Jones,Engineering,0.68,90
72517,Michael,Miller,Engineering,3.35,50
72518,John,Smith,Computer Science,2.74,63
72519,Michael,Davis,Physics,3.16,53
72520,Laura,Williams,Physics,0.18,60
72521,David,Jones,Mathematics,2.12,68
72522,Alex,Wilson,Physics,2.91,81
72523,David,Wilson,Physics,2.6,52
72524,Alex,Johnson,Physics,2.08,83
72525,Laura,Miller,Mathematics,2.76,85
72526,Emily,Johnson,Engineering,1.02,80
72527,Sarah,Davis,Physics,0.12,76
72528,David,Wilson,Biology,2.06,57
72529,Sarah,Wilson,Engineering,0.59,77
72530,Jane,Davis,Biology,0.08,50
72531,Laura,Smith,Mathematics,0.4,67
72532,John,Brown,Engineering,0.3,91
72533,Sarah,Jones,Computer Science,1.22,61
72534,John,Miller,Mathematics,3.79,54
72535,Laura,Miller,Physics,3.71,71
72536,Michael,Davis,Biology,3.59,95
72537,Alex,Davis,Physics,1.79,84
72538,Emily,Johnson,Mathematics,3.16,53
72539,David,Williams,Engineering,2.97,65
72540,David,Davis,Computer Science,2.87,72
72541,Alex,Smith,Mathematics,1.28,57
72542,Alex,Jones,Computer Science,1.41,54
72543,David,Johnson,Biology,0.64,92
72544,David,Davis,Biology,1.72,66
72545,David,Miller,Biology,2.7,53
72546,Jane,Miller,Computer Science,1.18,98
72547,David,Miller,Computer Science,3.07,89
72548,David,Brown,Engineering,2.71,73
72549,Sarah,Brown,Computer Science,3.69,97
72550,Emily,Wilson,Physics,0.74,50
72551,Sarah,Brown,Biology,2.72,74
72552,John,Jones,Mathematics,1.99,92
72553,Laura,Miller,Mathematics,1.91,64
72554,Sarah,Wilson,Physics,3.85,54
72555,Jane,Williams,Engineering,2.55,57
72556,Sarah,Smith,Biology,0.35,50
72557,Sarah,Davis,Physics,2.3,62
72558,Sarah,Davis,Computer Science,1.28,67
72559,Jane,Jones,Biology,3.94,68
72560,Sarah,Miller,Computer Science,1.14,54
72561,Jane,Brown,Biology,2.05,72
72562,John,Wilson,Computer Science,0.47,87
72563,John,Jones,Physics,1.89,51
72564,Alex,Wilson,Biology,3.3,85
72565,Michael,Wilson,Computer Science,3.49,59
